2025-06-27 00:17:35.875 [main] INFO  [2e82fa06-465c-4036-849d-e215258c0168] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-06-27 00:17:36.326 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.326 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.326 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.327 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.327 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.327 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.327 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.327 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.327 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.327 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.327 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.327 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.327 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.327 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.327 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.327 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.327 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.327 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.327 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.327 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.327 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.327 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.327 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.328 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.328 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.328 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.328 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.328 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.328 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.328 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.328 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.328 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.328 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.328 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.328 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.328 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.328 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.328 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.328 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.329 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.329 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.329 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.329 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.329 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.329 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.329 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.329 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.330 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.330 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.330 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.330 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.330 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.330 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.330 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.330 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.330 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.330 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.330 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.330 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.330 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.330 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.330 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.330 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.330 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.330 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.331 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.331 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.331 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.331 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.331 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.331 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.331 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.331 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.331 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.331 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.332 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 1.00ms
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.333 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.334 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.334 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.334 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.334 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.334 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.334 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.334 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.334 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.334 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.334 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.334 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.334 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.334 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.334 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
